Entity,Code,Year,"Homicide rate per 100,000 population - Both sexes - All ages"
Qatar,QAT,2005,0.70695525
Qatar,QAT,2006,0.49258173
Qatar,QAT,2007,0.73058265
Qatar,QAT,2008,0.83086526
Qatar,QAT,2009,0.4968097
Qatar,QAT,2010,0.23343985
Qatar,QAT,2011,0.22170842
Qatar,QAT,2012,0.3673268
Qatar,QAT,2013,0.4421517
Qatar,QAT,2014,0.4064188
Qatar,QAT,2015,0.2484912
Qatar,QAT,2016,0.46239817
Qatar,QAT,2017,0.44251794
Qatar,QAT,2018,0.36143726
Qatar,QAT,2019,0.39184463
Qatar,QAT,2020,0.43472198
Qatar,QAT,2021,0.33479217
Reunion,REU,2004,2.7895036
Reunion,REU,2005,2.998839
Reunion,REU,2006,2.2475486
Reunion,REU,2007,2.7887619
Reunion,REU,2008,2.0595472
Reunion,REU,2009,1.6985407
Romania,ROU,1990,3.4856887
Romania,ROU,1991,3.6160693
Romania,ROU,1992,3.6796691
Romania,ROU,1993,3.2436016
Romania,ROU,1994,3.4286559
Romania,ROU,1995,3.363935
Romania,ROU,1996,3.2206452
Romania,ROU,1997,3.1090825
Romania,ROU,1998,2.5314465
Romania,ROU,1999,2.5681736
Romania,ROU,2000,2.5365107
Romania,ROU,2001,3.2067766
Romania,ROU,2002,3.0295289
Romania,ROU,2003,3.2400243
Romania,ROU,2004,2.2875357
Romania,ROU,2005,2.0528853
Romania,ROU,2006,1.707366
Romania,ROU,2007,1.8270141
Romania,ROU,2008,1.4661968
Romania,ROU,2009,1.2606078
Romania,ROU,2010,1.3080759
Romania,ROU,2011,1.0138334
Romania,ROU,2012,1.0527822
Romania,ROU,2013,1.0863853
Romania,ROU,2014,1.6253384
Romania,ROU,2015,1.7029973
Romania,ROU,2016,1.5456247
Romania,ROU,2017,1.2944916
Romania,ROU,2018,1.275069
Romania,ROU,2019,1.2497303
Romania,ROU,2020,1.4453217
Romania,ROU,2021,1.2623806
Russia,RUS,1990,14.286612
Russia,RUS,1991,15.237573
Russia,RUS,1992,22.801723
Russia,RUS,1993,30.262476
Russia,RUS,1994,32.164406
Russia,RUS,1995,30.464308
Russia,RUS,1996,26.36585
Russia,RUS,1997,23.654865
Russia,RUS,1998,22.72119
Russia,RUS,1999,25.944033
Russia,RUS,2000,27.981916
Russia,RUS,2001,29.350595
Russia,RUS,2002,30.394917
Russia,RUS,2003,28.813345
Russia,RUS,2004,27.194326
Russia,RUS,2005,24.781633
Russia,RUS,2006,20.122972
Russia,RUS,2007,17.73156
Russia,RUS,2008,12.711187
Russia,RUS,2009,12.334836
Russia,RUS,2010,11.651562
Russia,RUS,2011,11.282427
Russia,RUS,2012,11.311754
Russia,RUS,2013,11.137363
Russia,RUS,2014,11.446784
Russia,RUS,2015,11.506314
Russia,RUS,2016,10.93246
Russia,RUS,2017,9.139064
Russia,RUS,2018,8.214083
Russia,RUS,2019,7.68617
Russia,RUS,2020,7.3459663
Russia,RUS,2021,6.7993197
Rwanda,RWA,2006,3.4411838
Rwanda,RWA,2007,2.8141894
Rwanda,RWA,2008,1.4720922
Rwanda,RWA,2010,2.8227677
Rwanda,RWA,2012,2.3615508
Rwanda,RWA,2013,3.2338412
Rwanda,RWA,2014,3.7648048
Rwanda,RWA,2015,2.5165424
Rwanda,RWA,2016,3.2855864
Rwanda,RWA,2017,3.8429024
Rwanda,RWA,2018,2.274213
Rwanda,RWA,2019,3.1476364
Rwanda,RWA,2020,3.590347
Saint Helena,SHN,1994,0
Saint Helena,SHN,1995,0
Saint Helena,SHN,1996,0
Saint Helena,SHN,1997,0
Saint Helena,SHN,1998,0
Saint Helena,SHN,1999,0
Saint Helena,SHN,2000,0
Saint Helena,SHN,2001,0
Saint Helena,SHN,2002,0
Saint Helena,SHN,2003,0
Saint Helena,SHN,2004,17.736786
Saint Helena,SHN,2005,0
Saint Helena,SHN,2006,0
Saint Helena,SHN,2007,0
Saint Helena,SHN,2008,0
Saint Helena,SHN,2009,0
Saint Kitts and Nevis,KNA,1995,9.400705
Saint Kitts and Nevis,KNA,1996,9.2812805
Saint Kitts and Nevis,KNA,1997,16.034636
Saint Kitts and Nevis,KNA,1998,18.087067
Saint Kitts and Nevis,KNA,1999,13.385239
Saint Kitts and Nevis,KNA,2000,6.599063
Saint Kitts and Nevis,KNA,2001,13.047591
Saint Kitts and Nevis,KNA,2002,10.807539
Saint Kitts and Nevis,KNA,2003,21.537567
Saint Kitts and Nevis,KNA,2004,23.61554
Saint Kitts and Nevis,KNA,2005,17.121273
Saint Kitts and Nevis,KNA,2006,36.26744
Saint Kitts and Nevis,KNA,2007,34.031693
Saint Kitts and Nevis,KNA,2008,48.7748
Saint Kitts and Nevis,KNA,2009,57.098747
Saint Kitts and Nevis,KNA,2010,44.300995
Saint Kitts and Nevis,KNA,2011,71.456345
Saint Kitts and Nevis,KNA,2012,37.7145
Saint Kitts and Nevis,KNA,2016,62.777924
Saint Kitts and Nevis,KNA,2017,48.131756
Saint Kitts and Nevis,KNA,2018,48.156445
Saint Kitts and Nevis,KNA,2019,25.151169
Saint Kitts and Nevis,KNA,2020,20.989662
Saint Kitts and Nevis,KNA,2021,29.40775
Saint Lucia,LCA,1990,9.838301
Saint Lucia,LCA,1991,6.93152
Saint Lucia,LCA,1992,9.561535
Saint Lucia,LCA,1993,5.3837433
Saint Lucia,LCA,1994,6.641804
Saint Lucia,LCA,1995,10.502271
Saint Lucia,LCA,1996,7.7937765
Saint Lucia,LCA,1997,8.362602
Saint Lucia,LCA,1998,8.925441
Saint Lucia,LCA,1999,10.110233
Saint Lucia,LCA,2000,14.420063
Saint Lucia,LCA,2001,21.171467
Saint Lucia,LCA,2002,25.958054
Saint Lucia,LCA,2003,22.07959
Saint Lucia,LCA,2004,22.528145
Saint Lucia,LCA,2005,24.790565
Saint Lucia,LCA,2006,25.830557
Saint Lucia,LCA,2007,17.311573
Saint Lucia,LCA,2008,23.134966
Saint Lucia,LCA,2009,22.983425
Saint Lucia,LCA,2010,25.740778
Saint Lucia,LCA,2011,26.72158
Saint Lucia,LCA,2012,22.527206
Saint Lucia,LCA,2013,18.967861
Saint Lucia,LCA,2014,19.45041
Saint Lucia,LCA,2015,15.943242
Saint Lucia,LCA,2016,17.0055
Saint Lucia,LCA,2017,27.658068
Saint Lucia,LCA,2018,20.799604
Saint Lucia,LCA,2019,25.758259
Saint Lucia,LCA,2020,29.011948
Saint Lucia,LCA,2021,38.96433
Saint Martin (French part),MAF,2011,22.008253
Saint Martin (French part),MAF,2012,5.551546
Saint Martin (French part),MAF,2013,22.447004
Saint Martin (French part),MAF,2014,22.688278
Saint Martin (French part),MAF,2015,17.133066
Saint Martin (French part),MAF,2016,28.726551
Saint Pierre and Miquelon,SPM,2006,0
Saint Pierre and Miquelon,SPM,2007,0
Saint Pierre and Miquelon,SPM,2008,16.505735
Saint Pierre and Miquelon,SPM,2009,16.518005
Saint Vincent and the Grenadines,VCT,1990,9.778864
Saint Vincent and the Grenadines,VCT,1991,15.960277
Saint Vincent and the Grenadines,VCT,1992,15.898041
Saint Vincent and the Grenadines,VCT,1993,12.321666
Saint Vincent and the Grenadines,VCT,1994,11.409163
Saint Vincent and the Grenadines,VCT,1995,17.517122
Saint Vincent and the Grenadines,VCT,1996,20.99912
Saint Vincent and the Grenadines,VCT,1997,7.875635
Saint Vincent and the Grenadines,VCT,1998,21.022297
Saint Vincent and the Grenadines,VCT,1999,12.281294
Saint Vincent and the Grenadines,VCT,2000,17.572762
Saint Vincent and the Grenadines,VCT,2001,10.559569
Saint Vincent and the Grenadines,VCT,2002,17.628988
Saint Vincent and the Grenadines,VCT,2003,15.913994
Saint Vincent and the Grenadines,VCT,2004,25.75317
Saint Vincent and the Grenadines,VCT,2005,23.20548
Saint Vincent and the Grenadines,VCT,2006,17.94905
Saint Vincent and the Grenadines,VCT,2007,36.093266
Saint Vincent and the Grenadines,VCT,2008,14.503855
Saint Vincent and the Grenadines,VCT,2009,20.939644
Saint Vincent and the Grenadines,VCT,2010,22.871258
Saint Vincent and the Grenadines,VCT,2016,37.749203
Saint Vincent and the Grenadines,VCT,2017,36.949837
Saint Vincent and the Grenadines,VCT,2018,32.294678
Saint Vincent and the Grenadines,VCT,2019,18.10843
Saint Vincent and the Grenadines,VCT,2020,31.538958
Saint Vincent and the Grenadines,VCT,2021,30.671318
Samoa,WSM,2009,8.282602
Samoa,WSM,2010,8.218974
Samoa,WSM,2013,3.0009153
Samoa,WSM,2017,3.3713899
Samoa,WSM,2018,6.1993027
San Marino,SMR,1995,0
San Marino,SMR,1996,0
San Marino,SMR,1997,0
San Marino,SMR,1998,0
San Marino,SMR,1999,0
San Marino,SMR,2000,0
San Marino,SMR,2001,0
San Marino,SMR,2002,3.575387
San Marino,SMR,2003,0
San Marino,SMR,2004,0
San Marino,SMR,2005,0
San Marino,SMR,2006,0
San Marino,SMR,2007,0
San Marino,SMR,2008,0
San Marino,SMR,2009,0
San Marino,SMR,2010,0
San Marino,SMR,2011,0
Sao Tome and Principe,STP,1990,6.6476655
Sao Tome and Principe,STP,1991,5.687173
Sao Tome and Principe,STP,1992,9.55049
Sao Tome and Principe,STP,1993,6.241126
Sao Tome and Principe,STP,1994,6.1224804
Sao Tome and Principe,STP,2006,2.4136443
Sao Tome and Principe,STP,2007,2.3550954
Sao Tome and Principe,STP,2008,8.045815
Sao Tome and Principe,STP,2009,2.8069704
Sao Tome and Principe,STP,2010,3.2941964
Sao Tome and Principe,STP,2011,3.225035
Saudi Arabia,SAU,1999,0.8757876
Saudi Arabia,SAU,2000,0.8028815
Saudi Arabia,SAU,2001,1.0368593
Saudi Arabia,SAU,2002,1.2597568
Saudi Arabia,SAU,2003,1.079874
Saudi Arabia,SAU,2004,1.2720921
Saudi Arabia,SAU,2005,1.2173307
Saudi Arabia,SAU,2006,1.0046146
Saudi Arabia,SAU,2007,1.0037853
Saudi Arabia,SAU,2018,0.6396686
Saudi Arabia,SAU,2019,0.7954814
Serbia,SRB,2000,2.873338
Serbia,SRB,2001,3.069037
Serbia,SRB,2002,2.5302784
Serbia,SRB,2003,2.2313893
Serbia,SRB,2004,2.0856133
Serbia,SRB,2005,1.8771683
Serbia,SRB,2006,2.0013363
Serbia,SRB,2007,2.2041268
Serbia,SRB,2008,1.8128154
Serbia,SRB,2009,2.0031128
Serbia,SRB,2010,1.7246451
Serbia,SRB,2011,1.6927093
Serbia,SRB,2012,1.4490178
Serbia,SRB,2013,1.8370023
Serbia,SRB,2014,1.5641652
Serbia,SRB,2015,1.3298764
Serbia,SRB,2016,1.5480521
Serbia,SRB,2017,1.1520613
Serbia,SRB,2018,1.4124639
Serbia,SRB,2019,1.1890196
Serbia,SRB,2020,1.1416138
Serbia,SRB,2021,1.0552616
Seychelles,SYC,2004,11.804355
Seychelles,SYC,2006,10.333781
Seychelles,SYC,2007,9.057509
Seychelles,SYC,2008,6.693142
Seychelles,SYC,2009,15.379545
Seychelles,SYC,2010,9.739364
Seychelles,SYC,2011,17.05266
Seychelles,SYC,2012,4.1968756
Seychelles,SYC,2013,18.611576
Seychelles,SYC,2014,16.326365
Seychelles,SYC,2015,7.0536075
Seychelles,SYC,2016,11.939289
Seychelles,SYC,2017,6.875519
Seychelles,SYC,2018,8.729304
Seychelles,SYC,2019,9.581068
Seychelles,SYC,2020,8.52838
Seychelles,SYC,2021,4.6961365
Sierra Leone,SLE,2004,2.024098
Sierra Leone,SLE,2005,1.7419353
Sierra Leone,SLE,2006,1.7384497
Sierra Leone,SLE,2007,2.25621
Sierra Leone,SLE,2008,3.0209196
Sierra Leone,SLE,2009,2.5240252
Sierra Leone,SLE,2010,2.5323544
Sierra Leone,SLE,2011,2.8280268
Sierra Leone,SLE,2012,1.6645583
Sierra Leone,SLE,2015,1.6951996
Sierra Leone,SLE,2020,2.1374865
Singapore,SGP,1990,1.5551538
Singapore,SGP,1991,1.6342906
Singapore,SGP,1992,1.3319988
Singapore,SGP,1993,1.7395837
Singapore,SGP,1994,1.4249929
Singapore,SGP,1995,1.5237558
Singapore,SGP,1996,0.9036386
Singapore,SGP,1997,1.0104637
Singapore,SGP,1998,1.0345829
Singapore,SGP,1999,0.9832392
Singapore,SGP,2000,1.011446
Singapore,SGP,2001,0.77644694
Singapore,SGP,2002,0.742196
Singapore,SGP,2003,0.63883954
Singapore,SGP,2004,0.46834004
Singapore,SGP,2006,0.3789075
Singapore,SGP,2007,0.38599643
Singapore,SGP,2008,0.5580355
Singapore,SGP,2009,0.3991455
Singapore,SGP,2010,0.36796108
Singapore,SGP,2011,0.30295318
Singapore,SGP,2012,0.2044228
Singapore,SGP,2013,0.31032914
Singapore,SGP,2014,0.25132388
Singapore,SGP,2015,0.24778682
Singapore,SGP,2016,0.31512976
Singapore,SGP,2017,0.19082357
Singapore,SGP,2018,0.15478449
Singapore,SGP,2019,0.20455457
Singapore,SGP,2020,0.16920847
Singapore,SGP,2021,0.10099207
Slovakia,SVK,1990,1.7676222
Slovakia,SVK,1991,2.4241385
Slovakia,SVK,1993,2.5742881
Slovakia,SVK,1994,2.4162683
Slovakia,SVK,1995,2.392525
Slovakia,SVK,1996,2.4634728
Slovakia,SVK,1997,2.609103
Slovakia,SVK,1998,2.3831332
Slovakia,SVK,1999,2.623441
Slovakia,SVK,2000,2.3992457
Slovakia,SVK,2001,2.1947546
Slovakia,SVK,2002,2.2510765
Slovakia,SVK,2003,2.5491333
Slovakia,SVK,2004,2.0093284
Slovakia,SVK,2005,1.729833
Slovakia,SVK,2006,1.5249472
Slovakia,SVK,2007,1.5246221
Slovakia,SVK,2008,1.5980272
Slovakia,SVK,2009,1.4474126
Slovakia,SVK,2010,1.6492403
Slovakia,SVK,2011,1.7768961
Slovakia,SVK,2012,1.3865052
Slovakia,SVK,2013,1.4405127
Slovakia,SVK,2014,1.328519
Slovakia,SVK,2015,0.8848832
Slovakia,SVK,2016,1.1047275
Slovakia,SVK,2017,1.470746
Slovakia,SVK,2018,1.2300924
Slovakia,SVK,2019,1.3934921
Slovakia,SVK,2020,1.154548
Slovakia,SVK,2021,1.0096148
Slovenia,SVN,1990,2.0644262
Slovenia,SVN,1991,2.0102549
Slovenia,SVN,1992,2.410437
Slovenia,SVN,1993,1.3054277
Slovenia,SVN,1994,2.0588024
Slovenia,SVN,1995,2.2098272
Slovenia,SVN,1996,1.9089084
Slovenia,SVN,1997,1.8092016
Slovenia,SVN,1998,0.70412654
Slovenia,SVN,1999,1.2586462
Slovenia,SVN,2000,1.8142061
Slovenia,SVN,2001,1.4123673
Slovenia,SVN,2002,1.8147292
Slovenia,SVN,2003,1.0555886
Slovenia,SVN,2004,1.3522166
Slovenia,SVN,2005,0.99761647
Slovenia,SVN,2006,0.59595656
Slovenia,SVN,2007,1.1862227
Slovenia,SVN,2008,0.4916341
Slovenia,SVN,2009,0.6355172
Slovenia,SVN,2010,0.7291154
Slovenia,SVN,2011,0.7746485
Slovenia,SVN,2012,0.67653966
Slovenia,SVN,2013,0.5790459
Slovenia,SVN,2014,0.7711152
Slovenia,SVN,2015,0.96114016
Slovenia,SVN,2016,0.47846434
Slovenia,SVN,2017,0.90545523
Slovenia,SVN,2018,0.42736584
Slovenia,SVN,2019,0.662596
Slovenia,SVN,2020,0.51944596
Slovenia,SVN,2021,0.4246466
Solomon Islands,SLB,2004,4.239219
Solomon Islands,SLB,2005,5.388757
Solomon Islands,SLB,2006,4.6612535
Solomon Islands,SLB,2007,5.152402
Solomon Islands,SLB,2008,3.6821635
South Africa,ZAF,1994,60.00973
South Africa,ZAF,1995,61.103416
South Africa,ZAF,1996,57.028854
South Africa,ZAF,1997,54.070827
South Africa,ZAF,1998,54.800026
South Africa,ZAF,1999,48.75263
South Africa,ZAF,2000,46.47828
South Africa,ZAF,2001,45.321045
South Africa,ZAF,2002,45.22097
South Africa,ZAF,2003,41.21067
South Africa,ZAF,2004,38.70371
South Africa,ZAF,2005,37.79902
South Africa,ZAF,2006,38.60441
South Africa,ZAF,2007,36.802876
South Africa,ZAF,2008,35.763294
South Africa,ZAF,2009,32.766747
South Africa,ZAF,2010,30.690401
South Africa,ZAF,2011,29.658684
South Africa,ZAF,2012,30.507084
South Africa,ZAF,2013,31.598028
South Africa,ZAF,2014,32.5327
South Africa,ZAF,2015,33.41834
South Africa,ZAF,2016,33.703003
South Africa,ZAF,2017,35.903187
South Africa,ZAF,2018,36.66225
South Africa,ZAF,2019,36.71214
South Africa,ZAF,2020,33.964874
South Africa,ZAF,2021,41.865726
South Korea,KOR,1990,0.4715146
South Korea,KOR,1991,0.48677853
South Korea,KOR,1992,0.5364186
South Korea,KOR,1993,0.68197614
South Korea,KOR,1994,0.4949064
South Korea,KOR,1995,0.50266564
South Korea,KOR,1996,0.5396055
South Korea,KOR,1997,0.60348594
South Korea,KOR,1998,0.81667113
South Korea,KOR,1999,0.82691747
South Korea,KOR,2000,0.79071534
South Korea,KOR,2001,0.8650941
South Korea,KOR,2002,0.7834618
South Korea,KOR,2003,0.81326205
South Korea,KOR,2004,0.8798716
South Korea,KOR,2005,0.85828435
South Korea,KOR,2006,0.86510533
South Korea,KOR,2007,0.8925616
South Korea,KOR,2008,0.8876776
South Korea,KOR,2009,1.0955049
South Korea,KOR,2010,0.99283755
South Korea,KOR,2011,0.8196075
South Korea,KOR,2012,0.8764121
South Korea,KOR,2013,0.7026197
South Korea,KOR,2014,0.7456776
South Korea,KOR,2015,0.73537487
South Korea,KOR,2016,0.6938221
South Korea,KOR,2017,0.58433396
South Korea,KOR,2018,0.5979461
South Korea,KOR,2019,0.5733167
South Korea,KOR,2020,0.59408206
South Korea,KOR,2021,0.52093244
South Sudan,SSD,2012,14.053967
Spain,ESP,1990,1.2444314
Spain,ESP,1991,1.1270077
Spain,ESP,1992,1.1243491
Spain,ESP,1993,1.2019016
Spain,ESP,1994,1.0826846
Spain,ESP,1995,1.0322853
Spain,ESP,1996,0.9925875
Spain,ESP,1997,1.1523131
Spain,ESP,1998,1.2932843
Spain,ESP,1999,1.19875
Spain,ESP,2000,1.3573333
Spain,ESP,2001,1.4084697
Spain,ESP,2002,1.3597683
Spain,ESP,2003,1.3899982
Spain,ESP,2004,1.2104378
Spain,ESP,2005,1.1857516
Spain,ESP,2006,1.071521
Spain,ESP,2007,1.0652927
Spain,ESP,2008,0.8854267
Spain,ESP,2009,0.8885482
Spain,ESP,2010,0.8610181
Spain,ESP,2011,0.8238954
Spain,ESP,2012,0.77850837
Spain,ESP,2013,0.64802057
Spain,ESP,2014,0.6951536
Spain,ESP,2015,0.65042275
Spain,ESP,2016,0.6326211
Spain,ESP,2017,0.65902215
Spain,ESP,2018,0.61762637
Spain,ESP,2019,0.7022923
Spain,ESP,2020,0.6291724
Spain,ESP,2021,0.6106943
Sri Lanka,LKA,1990,11.537951
Sri Lanka,LKA,1995,8.879073
Sri Lanka,LKA,1996,9.687539
Sri Lanka,LKA,1997,10.032997
Sri Lanka,LKA,1999,10.2782955
Sri Lanka,LKA,2005,6.196037
Sri Lanka,LKA,2006,10.286499
Sri Lanka,LKA,2008,9.869049
Sri Lanka,LKA,2009,5.365562
Sri Lanka,LKA,2010,3.6915977
Sri Lanka,LKA,2011,3.5091517
Sri Lanka,LKA,2012,3.2164214
Sri Lanka,LKA,2013,2.9292407
Sri Lanka,LKA,2014,2.6036446
Sri Lanka,LKA,2015,2.2824526
Sri Lanka,LKA,2016,2.4736886
Sri Lanka,LKA,2017,2.2597492
Sri Lanka,LKA,2018,2.3817568
Sri Lanka,LKA,2019,3.427305
Suriname,SUR,2000,14.196286
Suriname,SUR,2001,16.20867
Suriname,SUR,2002,11.49968
Suriname,SUR,2003,11.909961
Suriname,SUR,2004,9.009503
Suriname,SUR,2005,13.366407
Suriname,SUR,2006,11.876883
Suriname,SUR,2007,8.523599
Suriname,SUR,2008,8.0533695
Suriname,SUR,2013,5.1423273
Suriname,SUR,2014,5.617169
Suriname,SUR,2015,5.9081626
Suriname,SUR,2016,7.051301
Suriname,SUR,2017,6.127039
Suriname,SUR,2018,6.4003825
Suriname,SUR,2019,4.997497
Suriname,SUR,2020,9.059985
Suriname,SUR,2021,5.7097692
Sweden,SWE,1990,1.1113183
Sweden,SWE,1991,1.3381163
Sweden,SWE,1992,1.3194029
Sweden,SWE,1993,1.2437518
Sweden,SWE,1994,1.146334
Sweden,SWE,1995,0.9933213
Sweden,SWE,1996,1.1268576
Sweden,SWE,1997,0.9877531
Sweden,SWE,1998,1.042064
Sweden,SWE,1999,1.1413879
Sweden,SWE,2000,1.0821726
Sweden,SWE,2001,0.97788537
Sweden,SWE,2002,1.1315243
Sweden,SWE,2003,0.9485012
Sweden,SWE,2004,1.1883261
Sweden,SWE,2005,0.916951
Sweden,SWE,2006,0.9994816
Sweden,SWE,2007,1.2112254
Sweden,SWE,2008,0.88847756
Sweden,SWE,2009,0.99984807
Sweden,SWE,2010,0.9699704
Sweden,SWE,2011,0.85556865
Sweden,SWE,2012,0.71159583
Sweden,SWE,2013,0.9016542
Sweden,SWE,2014,0.89253575
Sweden,SWE,2015,1.1371311
Sweden,SWE,2016,1.0649716
Sweden,SWE,2017,1.1234626
Sweden,SWE,2018,1.0627518
Sweden,SWE,2019,1.0810367
Sweden,SWE,2020,1.1958759
Sweden,SWE,2021,1.0795734
Switzerland,CHE,1990,1.6389308
Switzerland,CHE,1991,1.4421536
Switzerland,CHE,1992,1.3530856
Switzerland,CHE,1993,1.5138144
Switzerland,CHE,1994,1.1442405
Switzerland,CHE,1995,1.1650546
Switzerland,CHE,1996,1.1740259
Switzerland,CHE,1997,1.2276002
Switzerland,CHE,1998,1.0691845
Switzerland,CHE,1999,1.2461151
Switzerland,CHE,2000,0.9607273
Switzerland,CHE,2001,1.1904098
Switzerland,CHE,2002,1.1818901
Switzerland,CHE,2009,0.6593914
Switzerland,CHE,2010,0.6647546
Switzerland,CHE,2011,0.5814702
Switzerland,CHE,2012,0.5627998
Switzerland,CHE,2013,0.7047158
Switzerland,CHE,2014,0.50074553
Switzerland,CHE,2015,0.6882618
Switzerland,CHE,2016,0.53744835
Switzerland,CHE,2017,0.5324381
Switzerland,CHE,2018,0.5872381
Switzerland,CHE,2019,0.53640634
Switzerland,CHE,2020,0.5440688
Switzerland,CHE,2021,0.48323596
Syria,SYR,1997,1.9597462
Syria,SYR,1998,2.167666
Syria,SYR,1999,2.0753148
Syria,SYR,2000,2.189156
Syria,SYR,2001,2.2477353
Syria,SYR,2002,2.1440198
Syria,SYR,2003,2.2996526
Syria,SYR,2004,2.3556726
Syria,SYR,2005,2.3138735
Syria,SYR,2006,2.2951822
Syria,SYR,2007,2.5745053
Syria,SYR,2008,2.4634373
Syria,SYR,2009,2.1807632
Syria,SYR,2010,2.0727417
Tajikistan,TJK,1990,3.100855
Tajikistan,TJK,1991,2.6636405
Tajikistan,TJK,1992,10.696213
Tajikistan,TJK,1993,22.805952
Tajikistan,TJK,1994,10.957974
Tajikistan,TJK,1995,7.352726
Tajikistan,TJK,1996,8.019088
Tajikistan,TJK,1997,8.141154
Tajikistan,TJK,1998,7.974916
Tajikistan,TJK,1999,5.7677727
Tajikistan,TJK,2000,4.5113993
Tajikistan,TJK,2001,3.6356204
Tajikistan,TJK,2002,2.7515554
Tajikistan,TJK,2003,2.4578526
Tajikistan,TJK,2004,2.0878656
Tajikistan,TJK,2005,2.265792
Tajikistan,TJK,2006,2.748881
Tajikistan,TJK,2007,1.8362942
Tajikistan,TJK,2008,1.3652573
Tajikistan,TJK,2009,1.2987715
Tajikistan,TJK,2010,2.3747735
Tajikistan,TJK,2011,1.6185347
Tajikistan,TJK,2020,0.9116432
Tanzania,TZA,1995,6.904434
Tanzania,TZA,1996,7.331234
Tanzania,TZA,1997,7.408958
Tanzania,TZA,2003,7.4409547
Tanzania,TZA,2004,7.6275625
Tanzania,TZA,2010,8.618831
Tanzania,TZA,2011,8.938722
Tanzania,TZA,2012,8.563153
Tanzania,TZA,2013,7.506044
Tanzania,TZA,2015,7.1294227
Tanzania,TZA,2016,6.3214817
Tanzania,TZA,2017,5.592973
Tanzania,TZA,2018,4.706454
Tanzania,TZA,2019,4.541311
Tanzania,TZA,2020,3.704753
Thailand,THA,1990,9.67618
Thailand,THA,1991,9.956704
Thailand,THA,1992,10.464948
Thailand,THA,1993,9.488765
Thailand,THA,1994,8.54092
Thailand,THA,1995,7.643269
Thailand,THA,1996,7.430524
Thailand,THA,1997,7.8489423
Thailand,THA,1998,8.682454
Thailand,THA,1999,8.090624
Thailand,THA,2000,8.153285
Thailand,THA,2001,7.8868947
Thailand,THA,2002,7.0660505
Thailand,THA,2003,9.932545
Thailand,THA,2004,6.5425262
Thailand,THA,2005,7.301581
Thailand,THA,2006,7.0673003
Thailand,THA,2007,6.636564
Thailand,THA,2008,5.9024267
Thailand,THA,2009,5.460552
Thailand,THA,2010,5.352239
Thailand,THA,2011,4.812783
Tonga,TON,1995,2.0004702
Tonga,TON,1996,1.9961076
Tonga,TON,1997,1.9869261
Tonga,TON,2000,0.9746351
Tonga,TON,2001,5.8134184
Tonga,TON,2002,5.780124
Tonga,TON,2003,5.7465487
Tonga,TON,2004,1.9041091
Tonga,TON,2005,3.7866776
Tonga,TON,2006,7.533666
Tonga,TON,2007,0.9377564
Tonga,TON,2008,3.740695
Tonga,TON,2009,7.466587
Tonga,TON,2010,0.93124175
Tonga,TON,2011,1.8585547
Tonga,TON,2012,0.93021524
Tonga,TON,2018,9.510179
Tonga,TON,2019,0.95283014
Trinidad and Tobago,TTO,2000,9.00764
Trinidad and Tobago,TTO,2001,11.280721
Trinidad and Tobago,TTO,2002,12.704654
Trinidad and Tobago,TTO,2003,16.918499
Trinidad and Tobago,TTO,2004,19.10118
Trinidad and Tobago,TTO,2005,28.194208
Trinidad and Tobago,TTO,2006,26.944204
Trinidad and Tobago,TTO,2007,28.23389
Trinidad and Tobago,TTO,2008,39.273335
Trinidad and Tobago,TTO,2009,36.183502
Trinidad and Tobago,TTO,2010,33.53906
Trinidad and Tobago,TTO,2011,24.788383
Trinidad and Tobago,TTO,2012,26.566431
Trinidad and Tobago,TTO,2013,28.249578
Trinidad and Tobago,TTO,2014,27.918308
Trinidad and Tobago,TTO,2015,28.763645
Trinidad and Tobago,TTO,2016,31.510971
Trinidad and Tobago,TTO,2017,33.477455
Trinidad and Tobago,TTO,2018,34.358803
Trinidad and Tobago,TTO,2019,35.461575
Trinidad and Tobago,TTO,2020,26.28204
Trinidad and Tobago,TTO,2021,29.364283
Tunisia,TUN,2004,1.8946341
Tunisia,TUN,2005,2.502805
Tunisia,TUN,2006,2.3751478
Tunisia,TUN,2007,2.580244
Tunisia,TUN,2008,2.6216295
Tunisia,TUN,2009,2.3645036
Tunisia,TUN,2010,2.6250422
Tunisia,TUN,2012,2.9710813
Tunisia,TUN,2019,4.738859
Tunisia,TUN,2020,4.6210556
Turkey,TUR,2003,4.2427297
Turkey,TUR,2004,4.2988815
Turkey,TUR,2005,4.8104415
Turkey,TUR,2006,4.551637
Turkey,TUR,2007,5.1072197
Turkey,TUR,2008,4.566695
Turkey,TUR,2010,4.1860585
Turkey,TUR,2011,4.126791
Turkey,TUR,2012,4.2721963
Turkey,TUR,2015,2.806161
Turkey,TUR,2016,3.3374724
Turkey,TUR,2017,3.0953896
Turkey,TUR,2018,2.60961
Turkey,TUR,2019,2.4196925
Turkey,TUR,2020,2.5054843
Turkey,TUR,2021,2.5195987
Turkmenistan,TKM,1990,8.924063
Turkmenistan,TKM,1991,8.006737
Turkmenistan,TKM,1992,7.5387707
Turkmenistan,TKM,1993,8.234743
Turkmenistan,TKM,1994,7.452148
Turkmenistan,TKM,1995,6.364419
Turkmenistan,TKM,1996,7.765468
Turkmenistan,TKM,1997,8.204099
Turkmenistan,TKM,1998,7.7851434
